token_id,speaker_id,sentence_id,file_path,word,repetition,phoneme,onset,offset,duration,l1_status,gender,f1,f2,f3,f0,f1_25,f1_75,f2_25,f2_75
CB_distractor_r6_p16,CB,distractor,data\raw\corpus\CB\cb_fra_list1_FRcorp64.wav,distractor,6,ʁ,1.86,1.94,79.99999999999984,fr,m,283.600853576237,1124.489723959573,,102.169606991432,,,,
CB_distractor_r6_p17,CB,distractor,data\raw\corpus\CB\cb_fra_list1_FRcorp64.wav,distractor,6,y,1.94,2.03,89.99999999999986,fr,m,315.36077409857853,1787.8791586310597,2306.06002430315,133.34444938021858,327.5080430287663,339.44647802971855,1769.2013948403408,1818.3762876224046
CB_distractor_r6_p18,CB,distractor,data\raw\corpus\CB\cb_fra_list1_FRcorp64.wav,distractor,6,s,2.03,2.12,90.0000000000003,fr,m,725.9114478770184,1721.8165619377658,,,,,,
CB_distractor_r6_p19,CB,distractor,data\raw\corpus\CB\cb_fra_list1_FRcorp64.wav,distractor,6,u,2.12,2.16,40.000000000000036,fr,m,322.93983417997043,1173.0912366990585,2295.805796389216,111.42027953970023,,,,
CB_distractor_r6_p20,CB,distractor,data\raw\corpus\CB\cb_fra_list1_FRcorp64.wav,distractor,6,l,2.16,2.22,60.00000000000006,fr,m,349.77988291737546,1446.9115461312822,,101.97916622839537,,,,
CB_distractor_r6_p21,CB,distractor,data\raw\corpus\CB\cb_fra_list1_FRcorp64.wav,distractor,6,a,2.22,2.26,39.99999999999959,fr,m,534.4405314044465,1365.6909366243362,2311.61498197831,,,,,
CB_distractor_r6_p22,CB,distractor,data\raw\corpus\CB\cb_fra_list1_FRcorp64.wav,distractor,6,ʁ,2.26,2.34,80.00000000000007,fr,m,388.91638411481915,902.8385112164178,,96.1008204787326,,,,
CB_distractor_r6_p23,CB,distractor,data\raw\corpus\CB\cb_fra_list1_FRcorp64.wav,distractor,6,u,2.34,2.42,80.00000000000007,fr,m,360.82717896440573,751.4875134072142,2639.2690427438233,113.14297660514902,,,,
CB_distractor_r6_p24,CB,distractor,data\raw\corpus\CB\cb_fra_list1_FRcorp64.wav,distractor,6,ʁ,2.42,2.52,100.00000000000009,fr,m,400.199224482505,1135.7864246518445,,96.85535750612507,358.44424218774964,493.9599291381153,958.7734420787517,1242.196068986659
CB_distractor_r6_p25,CB,distractor,data\raw\corpus\CB\cb_fra_list1_FRcorp64.wav,distractor,6,ɛ,2.52,2.58,60.00000000000006,fr,m,495.0715457688824,1732.1825745058236,,120.13892361552652,,,,
CB_distractor_r6_p26,CB,distractor,data\raw\corpus\CB\cb_fra_list1_FRcorp64.wav,distractor,6,s,2.58,2.7,120.00000000000011,fr,m,626.2221730651075,1709.2839456703261,,,738.3896308772894,721.0981560143877,1878.2002726244375,1999.6119612040616
CB_distractor_r6_p27,CB,distractor,data\raw\corpus\CB\cb_fra_list1_FRcorp64.wav,distractor,6,t,2.7,2.8,99.99999999999964,fr,m,753.1096900957909,1611.3782889893198,,,520.8750695738075,531.8188673298644,1613.1305221452792,1556.9318193293605
CB_louche_r6_p0,CB,louche,data\raw\corpus\CB\cb_fra_list1_FRcorp65.wav,louche,6,ding... d,0.49,0.6,109.99999999999999,fr,m,274.84675144049544,433.25375641240726,1850.0853645942743,107.78353734076717,273.6276913974758,202.03904233656397,1022.9109525302748,1144.315772447691
CB_louche_r6_p1,CB,louche,data\raw\corpus\CB\cb_fra_list1_FRcorp65.wav,louche,6,i,0.6,0.73595,135.95000000000002,fr,m,289.49281783143334,2078.515034985854,3182.643097706431,117.33222268408197,311.1029841490491,304.65115716483126,2061.8405926509818,2032.8724464430597
CB_louche_r6_p2,CB,louche,data\raw\corpus\CB\cb_fra_list1_FRcorp65.wav,louche,6,l,0.73595,0.83,94.04999999999997,fr,m,296.3771077210792,1677.8299578247136,,109.64002526637661,,,,
CB_louche_r6_p3,CB,louche,data\raw\corpus\CB\cb_fra_list1_FRcorp65.wav,louche,6,u,0.83,0.96,130.0,fr,m,328.3073142933875,927.1021064669675,2455.929432544566,134.13719791713956,332.02619800211835,346.33336308238313,960.8265806105064,1120.8227242939506
CB_louche_r6_p4,CB,louche,data\raw\corpus\CB\cb_fra_list1_FRcorp65.wav,louche,6,ʃ,0.96,1.0457,85.7000000000001,fr,m,590.4957874656124,1674.4628629287008,,,,,,
CB_louche_r6_p5,CB,louche,data\raw\corpus\CB\cb_fra_list1_FRcorp65.wav,louche,6,t,1.0457,1.12,74.30000000000004,fr,m,1095.5447247764985,2069.579068860578,,,,,,
CB_louche_r6_p6,CB,louche,data\raw\corpus\CB\cb_fra_list1_FRcorp65.wav,louche,6,ʁ,1.12,1.18,59.99999999999983,fr,m,698.0884618667429,1196.8106446800662,,,,,,
CB_louche_r6_p7,CB,louche,data\raw\corpus\CB\cb_fra_list1_FRcorp65.wav,louche,6,w,1.18,1.22,40.000000000000036,fr,m,490.40601039967277,994.0765344599671,,115.74432653558603,,,,
CB_louche_r6_p8,CB,louche,data\raw\corpus\CB\cb_fra_list1_FRcorp65.wav,louche,6,a,1.22,1.28,60.00000000000006,fr,m,548.5687225027459,1133.7523968882872,2412.548186536375,123.10977703018386,,,,
CB_louche_r6_p9,CB,louche,data\raw\corpus\CB\cb_fra_list1_FRcorp65.wav,louche,6,f,1.28,1.39,109.99999999999987,fr,m,990.5656334402712,1403.83008718835,,,899.9910599115674,865.2400747472732,1374.059421614795,1406.1749811463253
CB_louche_r6_p10,CB,louche,data\raw\corpus\CB\cb_fra_list1_FRcorp65.wav,louche,6,w,1.39,1.43,40.000000000000036,fr,m,449.1693811302578,943.1861562165716,,461.9399750096444,,,,
CB_louche_r6_p11,CB,louche,data\raw\corpus\CB\cb_fra_list1_FRcorp65.wav,louche,6,a,1.43,1.51,80.00000000000007,fr,m,588.0576084580738,1178.3242440620954,2264.967453106861,215.97915706656266,,,,
CB_garage_r5_p0,CB,garage,data\raw\corpus\CB\cb_fra_list1_FRcorp66.wav,garage,5,d,0.61,0.73,120.0,fr,m,265.8472311458415,350.0409471710581,,103.9540117174186,276.5252673350797,211.50132585064384,791.4272634379896,1644.5040789293184
CB_garage_r5_p1,CB,garage,data\raw\corpus\CB\cb_fra_list1_FRcorp66.wav,garage,5,i,0.73,0.84,109.99999999999999,fr,m,283.6503041696208,2103.093738321675,3066.058160887548,100.21627357011602,291.0904060082306,273.4491080748084,2040.2750572924515,2152.1314947150963
CB_garage_r5_p2,CB,garage,data\raw\corpus\CB\cb_fra_list1_FRcorp66.wav,garage,5,ɡ,0.84,0.90595,65.95000000000006,fr,m,267.8251061637012,2120.789326629644,,96.92066365868733,,,,
CB_garage_r5_p3,CB,garage,data\raw\corpus\CB\cb_fra_list1_FRcorp66.wav,garage,5,a,0.90595,1.00407,98.11999999999999,fr,m,535.5393430765153,1685.4185526963186,2523.8585981056763,109.53735015160491,451.5943834782844,573.6953632125899,1866.9362870900393,1547.7021313207454
CB_garage_r5_p4,CB,garage,data\raw\corpus\CB\cb_fra_list1_FRcorp66.wav,garage,5,ʁ,1.00407,1.06803,63.960000000000015,fr,m,578.3317436438946,1252.7874287668467,,101.78653270307537,,,,
CB_garage_r5_p5,CB,garage,data\raw\corpus\CB\cb_fra_list1_FRcorp66.wav,garage,5,a,1.06803,1.26,191.96999999999997,fr,m,633.8202488898395,1419.236731282548,2512.7311812844255,114.45357066028242,631.1822247945653,553.0447431351284,1352.217938460632,1516.0702214738617
CB_garage_r5_p6,CB,garage,data\raw\corpus\CB\cb_fra_list1_FRcorp66.wav,garage,5,ʒ,1.26,1.37,110.0000000000001,fr,m,1459.3128621600374,2495.9330072223374,,137.28171612043752,267.63553915226544,531.0224918665464,1626.9315171997364,1342.634818177992
CB_garage_r5_p7,CB,garage,data\raw\corpus\CB\cb_fra_list1_FRcorp66.wav,garage,5,t,1.43,1.47,40.000000000000036,fr,m,841.5415502795902,1578.2689475591621,,,,,,
CB_garage_r5_p8,CB,garage,data\raw\corpus\CB\cb_fra_list1_FRcorp66.wav,garage,5,ʁ,1.47,1.54,70.00000000000006,fr,m,569.6149861933751,1267.8442882156025,,554.2387562713716,,,,
CB_garage_r5_p9,CB,garage,data\raw\corpus\CB\cb_fra_list1_FRcorp66.wav,garage,5,w,1.54,1.57,30.00000000000003,fr,m,528.2946138880725,1082.7841343102039,,529.6934467990328,,,,
CB_garage_r5_p10,CB,garage,data\raw\corpus\CB\cb_fra_list1_FRcorp66.wav,garage,5,a,1.57,1.62,50.00000000000004,fr,m,520.6575076705179,1134.6477878091048,2506.1410869375854,138.69597261010622,,,,
CB_garage_r5_p11,CB,garage,data\raw\corpus\CB\cb_fra_list1_FRcorp66.wav,garage,5,f,1.62,1.73,109.99999999999987,fr,m,707.1399772215548,1341.6717099622192,,,852.883480887487,859.8951244450288,1430.1886440383,1596.6446230393274
CB_garage_r5_p12,CB,garage,data\raw\corpus\CB\cb_fra_list1_FRcorp66.wav,garage,5,w,1.73,1.77,40.000000000000036,fr,m,431.6760101476051,908.5749277623496,,,,,,
CB_garage_r5_p13,CB,garage,data\raw\corpus\CB\cb_fra_list1_FRcorp66.wav,garage,5,a,1.77,1.86,90.00000000000009,fr,m,630.6907706421697,1183.5958917393086,2230.781480078188,527.61325998891,,,,
CB_cache cache_r6_p0,CB,cache cache,data\raw\corpus\CB\cb_fra_list1_FRcorp67.wav,cache cache,6,ding... d,0.5,0.61,109.99999999999999,fr,m,263.48589297738675,1749.8891367968185,3039.0040168952733,98.78277632935972,237.37134035748798,247.28684318212126,893.9722544869504,616.9134439097365
CB_cache cache_r6_p1,CB,cache cache,data\raw\corpus\CB\cb_fra_list1_FRcorp67.wav,cache cache,6,i,0.61,0.72,109.99999999999999,fr,m,305.7208891826694,2117.5483152000998,3093.009324064846,91.45768182900414,308.7575688514162,302.65925126404676,2091.2651825138264,2161.469379120163
CB_cache cache_r6_p2,CB,cache cache,data\raw\corpus\CB\cb_fra_list1_FRcorp67.wav,cache cache,6,k,0.72,0.79,70.00000000000006,fr,m,499.8573443186006,1509.891713358259,,,,,,
CB_cache cache_r6_p3,CB,cache cache,data\raw\corpus\CB\cb_fra_list1_FRcorp67.wav,cache cache,6,a,0.79,0.88121,91.21000000000001,fr,m,531.8917819443155,1737.7585717657073,2614.4519213017425,130.48305507268665,,,,
CB_cache cache_r6_p4,CB,cache cache,data\raw\corpus\CB\cb_fra_list1_FRcorp67.wav,cache cache,6,ʃ,0.88121,0.97,88.78999999999992,fr,m,755.7308693674424,1776.3718216930174,,,,,,
CB_cache cache_r6_p5,CB,cache cache,data\raw\corpus\CB\cb_fra_list1_FRcorp67.wav,cache cache,6,k,0.97,1.03,60.00000000000006,fr,m,546.0208626714883,1664.2154795790816,,,,,,
CB_cache cache_r6_p6,CB,cache cache,data\raw\corpus\CB\cb_fra_list1_FRcorp67.wav,cache cache,6,a,1.03,1.20177,171.76999999999998,fr,m,570.0505381258039,1549.3992001339018,2410.470083183148,100.369219648436,536.0390678910927,550.5466962630522,1674.061575778941,1584.9484219490453
CB_cache cache_r6_p7,CB,cache cache,data\raw\corpus\CB\cb_fra_list1_FRcorp67.wav,cache cache,6,ʃ,1.20177,1.4,198.2299999999999,fr,m,1554.8205567181044,2474.8712818721324,,,1593.780503615234,1243.781801620418,2587.6104821828476,2202.5222879206694
CB_cache cache_r6_p8,CB,cache cache,data\raw\corpus\CB\cb_fra_list1_FRcorp67.wav,cache cache,6,t,1.4,1.44,40.000000000000036,fr,m,1181.8569923782825,1873.7024481022918,,,,,,
CB_cache cache_r6_p9,CB,cache cache,data\raw\corpus\CB\cb_fra_list1_FRcorp67.wav,cache cache,6,ʁ,1.44,1.5,60.00000000000006,fr,m,632.4633987071495,1367.5630660214613,,,,,,
CB_cache cache_r6_p10,CB,cache cache,data\raw\corpus\CB\cb_fra_list1_FRcorp67.wav,cache cache,6,w,1.5,1.54,40.000000000000036,fr,m,517.0445201699249,1100.3606372582337,,530.0914913575003,,,,
CB_cache cache_r6_p11,CB,cache cache,data\raw\corpus\CB\cb_fra_list1_FRcorp67.wav,cache cache,6,ɑ,1.54,1.6,60.00000000000006,fr,m,568.6463474176431,1188.102321408184,,150.1585187107089,,,,
CB_cache cache_r6_p12,CB,cache cache,data\raw\corpus\CB\cb_fra_list1_FRcorp67.wav,cache cache,6,f,1.6,1.71,109.99999999999987,fr,m,871.5126228340516,1473.4602199617245,,,932.0180662905341,797.1209498783246,1582.4826956248417,1426.5176521555552
CB_cache cache_r6_p13,CB,cache cache,data\raw\corpus\CB\cb_fra_list1_FRcorp67.wav,cache cache,6,w,1.71,1.77,60.00000000000006,fr,m,461.4749237759156,943.6804336578787,,157.1242955740915,,,,
CB_cache cache_r6_p14,CB,cache cache,data\raw\corpus\CB\cb_fra_list1_FRcorp67.wav,cache cache,6,a,1.77,1.85,80.00000000000007,fr,m,1075.1144386057263,2273.9195090790517,3500.5592822508765,108.15539916153372,,,,
CB_divan_r6_p0,CB,divan,data\raw\corpus\CB\cb_fra_list1_FRcorp68.wav,divan,6,ding... d,0.37,0.49,120.0,fr,m,251.52881332716052,665.9899730502467,2013.5432114650425,108.60907842258023,260.3949497262229,217.95639924463455,838.9789122826998,752.1475205561331
CB_divan_r6_p1,CB,divan,data\raw\corpus\CB\cb_fra_list1_FRcorp68.wav,divan,6,i,0.49,0.62,130.0,fr,m,291.36675933013413,2108.5578576266835,3180.84707581515,132.0587611911839,303.0449851140622,287.3578520231605,2053.4618849044837,2123.346952556245
CB_divan_r6_p2,CB,divan,data\raw\corpus\CB\cb_fra_list1_FRcorp68.wav,divan,6,d,0.62,0.67,50.00000000000004,fr,m,124.21196177101453,296.14831015512726,,117.40677134752671,,,,
CB_divan_r6_p3,CB,divan,data\raw\corpus\CB\cb_fra_list1_FRcorp68.wav,divan,6,i,0.67,0.78,109.99999999999999,fr,m,314.7501867056796,2106.5897229159095,3073.616861133413,112.13451667624284,319.47396607018607,309.9050918363186,2114.405966449186,2049.902144091666
CB_divan_r6_p4,CB,divan,data\raw\corpus\CB\cb_fra_list1_FRcorp68.wav,divan,6,v,0.78,0.86,79.99999999999996,fr,m,359.2623402984058,1447.4065541102534,,95.80064161900003,,,,
CB_divan_r6_p5,CB,divan,data\raw\corpus\CB\cb_fra_list1_FRcorp68.wav,divan,6,ɑ̃,0.86,1.0808,220.79999999999998,fr,m,399.7278103229508,870.9250066203889,,128.22747703564505,495.1109596543748,289.8064611334063,953.4535661085253,1520.340166870381
CB_divan_r6_p6,CB,divan,data\raw\corpus\CB\cb_fra_list1_FRcorp68.wav,divan,6,t,1.13,1.16,30.00000000000003,fr,m,887.7741340386299,2016.6183652760055,,,,,,
CB_divan_r6_p7,CB,divan,data\raw\corpus\CB\cb_fra_list1_FRcorp68.wav,divan,6,ʁ,1.16,1.25,90.00000000000009,fr,m,523.4159396096442,1343.9206699115805,,,,,,
CB_divan_r6_p8,CB,divan,data\raw\corpus\CB\cb_fra_list1_FRcorp68.wav,divan,6,w,1.25,1.28,30.00000000000003,fr,m,504.16140286370114,1009.0287182086346,,508.7858962587149,,,,
CB_divan_r6_p9,CB,divan,data\raw\corpus\CB\cb_fra_list1_FRcorp68.wav,divan,6,a,1.28,1.33,50.00000000000004,fr,m,553.9942716862909,1095.4780164059077,2504.661027300363,146.0136392796829,,,,
CB_divan_r6_p10,CB,divan,data\raw\corpus\CB\cb_fra_list1_FRcorp68.wav,divan,6,f,1.33,1.45,119.99999999999989,fr,m,655.5793158632779,1595.544701950151,,,831.983665073164,869.9879315208153,1429.8645759300211,1389.291307306345
CB_divan_r6_p11,CB,divan,data\raw\corpus\CB\cb_fra_list1_FRcorp68.wav,divan,6,w,1.45,1.49,40.000000000000036,fr,m,451.8185292132457,906.4892519278499,,447.393147770744,,,,
CB_divan_r6_p12,CB,divan,data\raw\corpus\CB\cb_fra_list1_FRcorp68.wav,divan,6,a,1.49,1.57,80.00000000000007,fr,m,574.0458460878472,1110.129756931571,2362.474402297382,521.3942891493466,,,,
CB_sérieux_r6_p0,CB,sérieux,data\raw\corpus\CB\cb_fra_list1_FRcorp69.wav,sérieux,6,ding... d,0.38697,0.5,113.03000000000002,fr,m,222.24851338429303,720.7801866255377,1849.1327189788194,111.57298274736814,575.5845575727747,226.16615565526575,1556.7404204042475,1014.1635044341882
CB_sérieux_r6_p1,CB,sérieux,data\raw\corpus\CB\cb_fra_list1_FRcorp69.wav,sérieux,6,i,0.5,0.59832,98.31999999999996,fr,m,290.80077749897345,2121.6236919400008,3134.703299423404,97.42821092817155,283.72055400768875,290.650536407295,2132.8217851704917,2193.859144891665
CB_sérieux_r6_p2,CB,sérieux,data\raw\corpus\CB\cb_fra_list1_FRcorp69.wav,sérieux,6,s,0.59832,0.73,131.68,fr,m,920.8684648536848,1626.665194577402,,,768.5701092912648,900.2614124579829,1661.147153001318,1950.8738501594457
CB_sérieux_r6_p3,CB,sérieux,data\raw\corpus\CB\cb_fra_list1_FRcorp69.wav,sérieux,6,e,0.73,0.8,70.00000000000006,fr,m,436.2529273132845,1816.3933447058691,2464.533632642241,134.58654269991388,,,,
CB_sérieux_r6_p4,CB,sérieux,data\raw\corpus\CB\cb_fra_list1_FRcorp69.wav,sérieux,6,ʁ,0.8,0.86,59.99999999999994,fr,m,442.4474865327776,1496.0105686567515,,122.42099482015243,,,,
CB_sérieux_r6_p5,CB,sérieux,data\raw\corpus\CB\cb_fra_list1_FRcorp69.wav,sérieux,6,j,0.86,0.96,99.99999999999997,fr,m,315.9135619786016,2012.217099822841,,103.13734240634231,368.91333011000165,351.1758133189701,1978.7557028889917,1967.6635148099583
CB_sérieux_r6_p6,CB,sérieux,data\raw\corpus\CB\cb_fra_list1_FRcorp69.wav,sérieux,6,ø,0.96,1.09556,135.56000000000012,fr,m,410.6380807777715,1504.0632939421596,2353.913335116634,112.26354143262309,402.13728134832695,379.6168140197905,1578.7739808721346,1506.8545694326995
CB_sérieux_r6_p7,CB,sérieux,data\raw\corpus\CB\cb_fra_list1_FRcorp69.wav,sérieux,6,t,1.24,1.28,40.000000000000036,fr,m,377.8670429040134,1488.0688897844177,,,,,,
CB_sérieux_r6_p8,CB,sérieux,data\raw\corpus\CB\cb_fra_list1_FRcorp69.wav,sérieux,6,ʁ,1.28,1.36,80.00000000000007,fr,m,644.9061527603511,1246.097440343969,,,,,,
CB_sérieux_r6_p9,CB,sérieux,data\raw\corpus\CB\cb_fra_list1_FRcorp69.wav,sérieux,6,w,1.36,1.4,39.999999999999815,fr,m,493.9650173366011,1004.9849987829633,,508.5807336814668,,,,
CB_sérieux_r6_p10,CB,sérieux,data\raw\corpus\CB\cb_fra_list1_FRcorp69.wav,sérieux,6,a,1.4,1.45,50.00000000000004,fr,m,534.3071272062931,1123.0759408179545,2493.927066152494,139.74925499860984,,,,
CB_sérieux_r6_p11,CB,sérieux,data\raw\corpus\CB\cb_fra_list1_FRcorp69.wav,sérieux,6,f,1.45,1.57,120.00000000000011,fr,m,1198.412952595298,1217.4352645052277,,,1289.1462150194754,907.1520559552858,1299.643501880771,1424.9849845772296
CB_sérieux_r6_p12,CB,sérieux,data\raw\corpus\CB\cb_fra_list1_FRcorp69.wav,sérieux,6,w,1.57,1.6,30.00000000000003,fr,m,416.9192360535289,898.4241251761749,,,,,,
CB_sérieux_r6_p13,CB,sérieux,data\raw\corpus\CB\cb_fra_list1_FRcorp69.wav,sérieux,6,a,1.6,1.68,79.99999999999984,fr,m,530.4339397773713,1061.5282329290374,2551.2114777325955,,,,,
CB_louche_r1_p0,CB,louche,data\raw\corpus\CB\cb_fra_list1_FRcorp7.wav,louche,1,d,0.68,0.84,159.99999999999991,fr,m,334.3441517427967,940.896998597571,,106.3887939466545,265.27612511901333,245.74464717250908,742.222800687241,470.9026780804342
CB_louche_r1_p1,CB,louche,data\raw\corpus\CB\cb_fra_list1_FRcorp7.wav,louche,1,i,0.84,0.99,150.00000000000003,fr,m,296.0309720263852,2139.608748460774,3236.987815552086,129.85919375932784,339.21009736353176,294.66233727380506,2051.0703494583277,837.6053314745184
CB_louche_r1_p2,CB,louche,data\raw\corpus\CB\cb_fra_list1_FRcorp7.wav,louche,1,l,1.06,1.17,109.99999999999987,fr,m,324.5836378158105,1569.4956596769737,,103.24650620232046,331.71679002671135,293.7688793771106,1615.5413177291096,1497.4740352420692
CB_louche_r1_p3,CB,louche,data\raw\corpus\CB\cb_fra_list1_FRcorp7.wav,louche,1,u,1.17,1.29,120.00000000000011,fr,m,339.9732776755025,913.2601427856606,2393.797974026847,120.06918276354114,322.1834175391472,342.47939386101234,1006.6664166072133,1049.5153444023113
CB_louche_r1_p4,CB,louche,data\raw\corpus\CB\cb_fra_list1_FRcorp7.wav,louche,1,ʃ,1.29,1.39771,107.70999999999998,fr,m,492.1233084471355,1666.3440337403717,,,1585.5662035756377,1643.458215906523,2150.5240633224043,2373.422277357124
CB_louche_r1_p5,CB,louche,data\raw\corpus\CB\cb_fra_list1_FRcorp7.wav,louche,1,t,1.39771,1.46,62.28999999999996,fr,m,1206.2214836239343,1824.2743472538964,,,,,,
CB_louche_r1_p6,CB,louche,data\raw\corpus\CB\cb_fra_list1_FRcorp7.wav,louche,1,ʁ,1.46,1.52,60.00000000000006,fr,m,653.905312268496,1543.0956464725432,,,,,,
CB_louche_r1_p7,CB,louche,data\raw\corpus\CB\cb_fra_list1_FRcorp7.wav,louche,1,w,1.52,1.56,40.000000000000036,fr,m,486.7759398865147,963.621782875029,,499.84493132620054,,,,
CB_louche_r1_p8,CB,louche,data\raw\corpus\CB\cb_fra_list1_FRcorp7.wav,louche,1,ɑ,1.56,1.61,50.00000000000004,fr,m,513.2852489979757,1047.3757300951077,,105.257607684362,,,,
CB_louche_r1_p9,CB,louche,data\raw\corpus\CB\cb_fra_list1_FRcorp7.wav,louche,1,f,1.61,1.73,119.99999999999989,fr,m,1106.9910146055117,1464.8364131001504,,,853.6095415816937,1060.0343926312903,1320.3189040447444,1929.640804338419
CB_louche_r1_p10,CB,louche,data\raw\corpus\CB\cb_fra_list1_FRcorp7.wav,louche,1,w,1.73,1.79,60.00000000000006,fr,m,433.59589574293113,885.9187258030887,,94.98885194757162,,,,
CB_louche_r1_p11,CB,louche,data\raw\corpus\CB\cb_fra_list1_FRcorp7.wav,louche,1,a,1.79,1.89,99.99999999999987,fr,m,483.58398205637695,1224.2211461102984,2438.2987085206464,90.85448884574039,491.5421338683615,1232.9185212128937,1089.1308904897473,2264.602202190717
CB_juxtaposer_r5_p0,CB,juxtaposer,data\raw\corpus\CB\cb_fra_list1_FRcorp70.wav,juxtaposer,5,ding... d,0.5,0.62,120.0,fr,m,219.6046413615054,672.6295173717956,1993.4178336016168,99.89961190734262,359.81556937152794,221.77641901459805,1559.2166522507075,717.2160897233213
CB_juxtaposer_r5_p1,CB,juxtaposer,data\raw\corpus\CB\cb_fra_list1_FRcorp70.wav,juxtaposer,5,i,0.62,0.75,130.0,fr,m,277.9772094005973,2085.7810150728046,3042.5015123935195,95.59048809943164,272.581705582735,307.55513698676606,2077.5838499912843,2054.071528798307
CB_juxtaposer_r5_p2,CB,juxtaposer,data\raw\corpus\CB\cb_fra_list1_FRcorp70.wav,juxtaposer,5,ʒ,0.75,0.82,69.99999999999996,fr,m,236.70298872902345,2035.5170506858763,,96.83632801553416,,,,
CB_juxtaposer_r5_p3,CB,juxtaposer,data\raw\corpus\CB\cb_fra_list1_FRcorp70.wav,juxtaposer,5,y,0.82,0.87,50.00000000000004,fr,m,318.5325634030743,1990.6114441824739,2284.415887987619,128.73821158367298,,,,
CB_juxtaposer_r5_p4,CB,juxtaposer,data\raw\corpus\CB\cb_fra_list1_FRcorp70.wav,juxtaposer,5,k,0.87,0.92,50.00000000000004,fr,m,325.5628932736638,1899.7752368799477,,,,,,
CB_juxtaposer_r5_p5,CB,juxtaposer,data\raw\corpus\CB\cb_fra_list1_FRcorp70.wav,juxtaposer,5,s,0.92,0.96,39.99999999999992,fr,m,1269.9950964950897,2088.2918983087275,,,,,,
CB_juxtaposer_r5_p6,CB,juxtaposer,data\raw\corpus\CB\cb_fra_list1_FRcorp70.wav,juxtaposer,5,t,0.96,1.00305,43.05000000000003,fr,m,931.1949267779454,1828.6140173610154,,,,,,
CB_juxtaposer_r5_p7,CB,juxtaposer,data\raw\corpus\CB\cb_fra_list1_FRcorp70.wav,juxtaposer,5,a,1.00305,1.08,76.95000000000007,fr,m,522.1868565542472,1585.5162102875415,2581.126303751406,144.44055551572728,,,,
CB_juxtaposer_r5_p8,CB,juxtaposer,data\raw\corpus\CB\cb_fra_list1_FRcorp70.wav,juxtaposer,5,p,1.08,1.16776,87.75999999999983,fr,m,344.299540687666,1599.043572164067,,,,,,
CB_juxtaposer_r5_p9,CB,juxtaposer,data\raw\corpus\CB\cb_fra_list1_FRcorp70.wav,juxtaposer,5,o,1.16776,1.23581,68.05000000000017,fr,m,426.4327867494393,1351.3233005589523,2521.935874887288,112.81612768319569,,,,
CB_juxtaposer_r5_p10,CB,juxtaposer,data\raw\corpus\CB\cb_fra_list1_FRcorp70.wav,juxtaposer,5,z,1.23581,1.33,94.19,fr,m,268.8086920001944,1620.5777209806477,,92.67686976386358,,,,
CB_juxtaposer_r5_p11,CB,juxtaposer,data\raw\corpus\CB\cb_fra_list1_FRcorp70.wav,juxtaposer,5,e,1.33,1.47111,141.10999999999984,fr,m,387.50835194293484,1970.9419517937781,2636.3171442868797,109.71066003282027,393.1950698138369,387.3346026358006,1809.388827189192,2012.469803743972
CB_juxtaposer_r5_p12,CB,juxtaposer,data\raw\corpus\CB\cb_fra_list1_FRcorp70.wav,juxtaposer,5,t,1.77,1.8,30.00000000000003,fr,m,565.2605689030713,1806.2425526362986,,,,,,
CB_juxtaposer_r5_p13,CB,juxtaposer,data\raw\corpus\CB\cb_fra_list1_FRcorp70.wav,juxtaposer,5,ʁ,1.8,1.88,79.99999999999984,fr,m,616.6882329234352,1180.2029130559533,,,,,,
CB_juxtaposer_r5_p14,CB,juxtaposer,data\raw\corpus\CB\cb_fra_list1_FRcorp70.wav,juxtaposer,5,w,1.88,1.91,30.00000000000003,fr,m,481.72303396761856,999.2139964176297,,,,,,
CB_juxtaposer_r5_p15,CB,juxtaposer,data\raw\corpus\CB\cb_fra_list1_FRcorp70.wav,juxtaposer,5,a,1.91,1.96,50.00000000000004,fr,m,525.5714509557997,1110.3725316106982,2464.7006918226507,137.72507450386396,,,,
CB_juxtaposer_r5_p16,CB,juxtaposer,data\raw\corpus\CB\cb_fra_list1_FRcorp70.wav,juxtaposer,5,f,1.96,2.08,120.00000000000011,fr,m,745.6349114974746,1490.7815940135033,,,894.967579354191,757.546648449818,1386.2514997847613,1388.6230719532803
CB_juxtaposer_r5_p17,CB,juxtaposer,data\raw\corpus\CB\cb_fra_list1_FRcorp70.wav,juxtaposer,5,w,2.08,2.11,29.999999999999805,fr,m,474.23421648341275,993.7807291978252,,,,,,
CB_juxtaposer_r5_p18,CB,juxtaposer,data\raw\corpus\CB\cb_fra_list1_FRcorp70.wav,juxtaposer,5,a,2.11,2.21,100.00000000000009,fr,m,477.9097943755092,1126.580407440478,2003.3797798367941,,509.80179398522023,580.5139942410924,1049.6099689401813,1292.4489516484593
CB_garage_r6_p0,CB,garage,data\raw\corpus\CB\cb_fra_list1_FRcorp71.wav,garage,6,ding... d,0.51,0.65,140.0,fr,m,231.73249588677731,738.55063735886,2225.7128224643207,102.64583471782247,263.7312485619115,214.955764674293,1252.5407189692303,920.3132520379178
CB_garage_r6_p1,CB,garage,data\raw\corpus\CB\cb_fra_list1_FRcorp71.wav,garage,6,i,0.65,0.8,150.00000000000003,fr,m,293.30538735334403,2078.1333693338793,3107.7253950752915,94.5262930797081,277.7748125315631,279.5179767523319,2056.11037052231,2163.3217130808125
